company_name,pt_seafood_database_id,country_hq,main_segment,seg_feed,seg_fishing,seg_aquaculture,seg_processing,seg_wholesale,seg_retail,seg_foodservice,description,website,species_disclosure,revenue_usd_mn,market_cap_usd_mn,ebit_margin,return_on_equity,sustainability_assessment_cat1_transparency_score,sustainability_assessment_cat2_ocean_health_score,sustainability_assessment_cat3_management_governance_score,sustainability_assessment_cat4_fishing_practices_score,sustainability_assessment_cat5_compliance_enforcement_score,sustainability_assessment_cat6_stock_sustainability_score,reporting_precision,n_distinct_countries,n_distinct_species,species_clean,regions,enterprise_value_usd_mn,net_debt_ebitda
MARUHA NICHIRO CORP,ID_133,Japan,Integrated,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Maruha Nichiro Corporation is a diversified company involved in fishing, fish farming, food processing, trading, meat products, and marine product distribution.",http://www.maruha-nichiro.co.jp,Planet Tracker found species disclosure for part of the seafood portfolio of this company,7127.645733,705.4202485,2.574431823,10.64965662,2,2,3,1,1,2,0.9047026633601782,7,11,"Dissostichus Eleginoides, Engraulis Ringens, Gadus Chalcogrammus, Katsuwonus Pelamis, Salmo Salar, Seriola Dumerili, Seriola Quinqueradiata, Shellfish, Thunnus Albacares, Thunnus Thynnus","Australia (Eez); Central Pacific Ocean (Micronesia); Japan; Japan (Toyama Prefecture); Peru; Usa (Alaska); Usa (Bering Sea, Alaska)",2883.441613717,5.33620411853555
MARUICHI SANSHO CO LTD,ID_134,Japan,Feed,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Maruichi Sansho Co., Ltd. is a Japanese-based company with integrated operations spanning fisheries, general food, livestock, and water-related businesses, covering raw material procurement, processing, and commercialization.",maruichi.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,2,1,1,1,2,0.4552401783674196,2,25,"Alfonsino, Amberjack, Bonito, Fish, Grunt, Mackerel, Monkfish, Octopodidae, Octopus, Oncorhynchus, Oysters, Pacific Cod, Pacific Saury, Pagrus Major, Red Sea Bream, Rockfish, Salmon, Sanma, Seriola Quinqueradiata, Shrimp, Snow Crab, Squid, Thunnus Thynnus, Tuna, Yellowtail","Japan; North America, Asia",,
MEKONG FISHERIES,ID_135,Viet Nam,Aquaculture,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Mekong Fisheries is a Vietnamese company specializing in the full cycle of Vietnam Pangasius, including fishing, aquaculture, processing, and export.",http://mekongfish.vn,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,6.35150298,,-4.245838678,-3.15592202,1,1,1,0,2,1,1.0,1,3,"Pangasius Hypophthalmus, Vietnam Pangasius","Mekong Delta, Vietnam",0.5626713827153409,13.706441840252642
MINH PHU SEAFOOD CORP,ID_136,Viet Nam,Integrated,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Minh Phu is Vietnam's top and one of the world's leading seafood companies.,http://www.minhphu.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,609.7788999,,0.137087056,-4.158721716,2,2,3,0,3,3,0.7759005090860555,10,3,"Penaeus Monodon, Shrimp",Australia; Canada; China; Europe; Japan; New Zealand; South Korea; Usa; Vietnam (Specifically Cà Mau And Kiên Giang Provinces); Vietnam (Specifically Kien Giang And Hau Giang Provinces),,9.875814444773196
MITSUBISHI,ID_137,Japan,Integrated,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"The Mitsubishi Group is one of Japan's largest diversified general trading companies, operating across sectors including logistics, mining, infrastructure, automotive, power, and food. Its presence in the seafood industry is primarily through major subsidiaries and joint ventures, such as Cermaq, Toyo Reizo, and ATLAND Corp.",https://www.mitsubishicorp.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,135320.1185,81563.87158,3.410878015,11.07441483,2,2,3,1,3,2,0.6528796468974967,9,12,"Bluefin Tuna, Oncorhynchus Kisutch, Oncorhynchus Mykiss, Salmo Salar, Salmon, Scallop, Scombridae, Shrimp, Thunnus Thynnus, Trout, Tuna",Canada; Chile; China; Finland; Japan; Mauritius; Norway; Nyuzen; United Kingdom,132569.801889722,3.2700697911874577
MITSUI,ID_138,Japan,Wholesale/Distribution,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Mitsui & Co. Seafoods Ltd., a food trading company within the Mitsui & Co. group, specializes in fresh foods and marine products, having spun off from the agricultural products business in July 2022.",https://www.mitsui-seafoods.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,92148.89091,63154.49719,3.780841978,15.0616455,2,1,2,1,2,2,0.7030665418144999,23,29,"Asari Clam, Atlantic Salmon, Black Tiger Shrimp, Bluefin Tuna, Chilean��salmon, Coho Salmon, Conger Eel, Mackerel, Octopodidae, Octopus, Oncorhynchus Keta, Oncorhynchus Kisutch, Oncorhynchus Nerka, Pelagic (Bluefish), Penaeus Monodon, Pleoticus Muelleri, Prawn, Rosy Seabass, Salmo Salar, Salmon, Scallops, Sea Robin, Sillago, Sockeye Salmon, Squid, Trout Salmon, Wild Shrimp","Alaska; Chile; China; Denmark; Ecuador; England; Europe; Faroe Islands; India; India, Sri Lanka, Indonesia, Vietnam, Myanmar, Ecuador, Peru, China; Indonesia; Japan; Maeham; Mauritania; Myanmar; Norway; Peru; Russia; Sri Lanka; Thailand; United States, Canada, Chile, Argentina, Peru, Norway, Türkiye, Japan; Us; Vietnam",97926.457920645,4.5837449082284785
MOWI ASA,ID_139,Norway,Integrated,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Mowi specializes in the entire value chain of Atlantic salmon, including the production of fish feed, farming, and processing.",http://www.mowi.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,6021.123426,7566.636138,13.07128478,12.75727966,3,2,3,0,2,3,0.8211226055425584,13,3,"Atlantic Salmon, Salmo Salar, Smolt",Belgium; Canada; Chile; China; Faroe Islands; France; Ireland; Japan; Norway; Poland; Scotland; Taiwan; Usa,11508.7326050408,1.9422863728568036
AUSTRALIS SEAFOODS SA,ID_14,Chile,Integrated,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Australis Seafoods is a company specializing in the farming, processing, and export of salmon and trout.",http://www.australis-seafoods.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,2,2,1,0,1,2,0.5903258986924087,1,3,"Atlantic Salmon, Pacific Salmon, Trout",Chile,,
MULTIEXPORT DOS SA,ID_140,Chile,Integrated,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Multiexport Foods S.A. is an integrated seafood company specializing in the farming, processing, and global distribution of Atlantic Salmon and other seafood products to over 30 countries.",http://www.multiexportfoods.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,704.9060472,104.1866006,0.61187037,-0.550050254,2,3,2,0,1,1,0.6964172312629836,5,5,"Atlantic Salmon, Coho Salmon, Mussel, Salmo Salar, Trout","Chile, Aysén Region; Chile, La Araucanía Region; Chile, Los Lagos Region; Chile, Magallanes Region; Usa, Brazil, Chile, China, Europe, Asia",768.9582455974439,7.137761030930024
MURRAY COD AUSTRALIA LIMITED,ID_141,Australia,Aquaculture,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"Murray Cod Australia Limited (MCA), based in Riverina, New South Wales, specializes in farming and producing Murray cod, marketed under the brand Aquna Sustainable Murray Cod.",https://mca.irmau.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,6.739433019,51.61383117,,-7.672400394,2,3,3,0,1,3,0.9272477708633222,7,7,"Bidyanus Bidyanus, Golden Perch Fingerlings, Maccullochella Peelii, Macquaria Ambigua, Murray Cod Fingerlings, Murray Cod Larvae, Silver Perch Fingerlings","Australia; Europe; Hong Kong; Japan; Riverina, New South Wales, Australia; United Kingdom; Usa",71.65069977684381,-0.4252694453074687
NAM VIET CORP,ID_142,Viet Nam,Aquaculture,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Nam Viet Corporation is a diversified enterprise involved in aquaculture, feed production, seafood processing (focusing on high-quality pangasius products), solar power generation, collagen and gelatin production, and real estate trading.",https://www.navicorp.com.vn,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,4.394781536,,7.726792409,15.71499916,1,2,1,0,1,1,1.0,1,2,Pangasius,Vietnam,4.956237273788078,-3.299231184206433
NATORI CO LTD,ID_143,Japan,Processing,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Natori Co., Ltd. is a food company with segments in Food Manufacturing and Sales (offering processed seafood, meat, dairy, and agricultural food products via processing, wholesale/distribution, retail, and foodservice) and Real Estate Leasing.",natori.co.jp,Planet Tracker found species disclosure for part of the seafood portfolio of this company,314.3277581,104.1206791,4.467226429,5.755560339,2,1,2,1,1,2,0.42411122754885894,5,12,"Horse Mackeral, Kelp, Pectinidae, Salmon, Scallope, Seaweed, Shellfish, Squid, Thread-Sail Filefish, Tuna","Aomori Prefecture, Japan (Mutsu Bay); China; Hokkaido, Japan; Japan; Peru",178.4091964503924,0.06183091639914015
NAUTERRA,ID_144,Spain,Fishing,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Nauterra, formerly Grupo Calvo, is a Spanish company specializing in the fishing, production, processing, and sale of canned fish products, including tuna pate, squid, sardines, salmon, and mussels. Founded in 1940 and headquartered in Madrid, Spain.",https://nauterra.com/en/,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,7.151,2,3,3,2,2,3,0.7303747516022169,9,8,"Bigeye Tuna, Mytilus Galloprovincialis, Salmon, Sardina Pilchardus, Skipjack Tuna, Squid, Thunnus Albacares, Yellowfin Tuna","Atlantic Ocean; Brazil; El Salvador; Galicia; Indian Ocean; Pacific Ocean; Spain; Spain, Italy, Brazil",,
NBAMR,ID_145,Russian Federation,Fishing,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"NBAMR is a major maritime fishing company based in Nakhodka, Russia, focusing on sustainable fishing and processing a diverse range of seafood products for domestic and international distribution.",http://www.neseafood.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,3,1,2,1,1,2,0.4942223015334294,5,12,"Crab, Dicentrarchus, Gadus, Herring, Lemonema, Makrurus, Melanogrammus, Oncorhynchus, Shellfish, Sparus, Squid","Iceland; Mediterranean Sea; United Kingdom; United Kingdom, Asia, Europe; United States/Alaska",,
NESTLE,ID_146,Switzerland,Processing,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Nestlé is a global food and beverage corporation offering a wide portfolio including baby food, medical nutrition, bottled water, coffee, confectionery, dairy, ice cream, frozen foods, and pet foods.",nestle.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,103732.6721,208565.8208,17.1694726,30.10703194,2,3,3,2,2,2,0.45343453050798854,36,9,"Blue Gill, Catfish, Cichlidae, Largemouth Bass, Oncorhynchus Mykiss, Shellfish, Tilapia","02 America, North - Inland Waters; 18 Arctic Sea; 21 Atlantic, Northwest; 27 Atlantic, Northeast; 31 Atlantic, Western Central; 34 Atlantic, Eastern Central; 37 Mediterranean And Black Sea; 41 Atlantic, Southwest; 47 Atlantic, Southeast; 51 Indian Ocean, Western; 57 Indian Ocean, Eastern; 61 Pacific, Northwest; 67 Pacific, Northeast; 71 Pacific Western Central; 77 Pacific Eastern Central; 81 Pacific, Southwest; 87 Pacific, Southeast; Australia; Austria; Brazil; Chile; Colombia; Denmark; Ecuador; Faroe Islands; France; Iceland; Ireland; Italy; Mexico; Norway; Poland; Russia; Scotland; Thailand; United Kingdom; Us",277051.71862069,2.808790226728375
NEW ENGLAND SEAFOOD,ID_147,United Kingdom,Wholesale/Distribution,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"New England Seafood is a UK-based importer and distributor of fresh and frozen premium sustainable fish and seafood, with sales in the UK and continental Europe.",http://www.neseafood.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,2,2,3,1,2,3,0.5148519393777206,7,11,"Gadus, Melanogrammus Aeglefinus, Oncorhynchus, Scombridae, Sea Bass, Shellfish, Tuna, Wild Alaskan Salmon, Yellowfin Tuna","Asia, Europe; Iceland; Korea; Norway; United Kingdom; United Kingdom (Paignton, Devon); United States (Alaska)",,
NEW ZEALAND KING SALMON INVESTMENTS,ID_148,New Zealand,Aquaculture,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"The New Zealand King Salmon Investments is a pioneering marine salmon farming company in New Zealand, specializing in the cultivation and sale of King Salmon domestically and internationally for over 30 years.",kingsalmon.co.nz,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,114.4668613,42.24067576,-20.16718179,15.4279594,2,2,3,0,2,3,0.7150968465879289,14,2,"Oncorhynchus Tshawytscha, Salmon","Clay Point; Cook Strait (Blue Endeavour Open Ocean Farm), New Zealand; Crail Bay; Forsyth Bay; Kopaua; Marlborough Sounds (Including Pelorus Sound, Waitata), New Zealand; New Zealand; New Zealand And International Markets; Ngamahau; Otanerau; Ruakaka; Te Pangu; Waihinau; Waitata",86.00690814625,0.4869489010768568
NICHIMO CO LTD,ID_149,Japan,Integrated,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Nichimo is a diversified group primarily involved in processing and distributing fish and seafood, with operations structured across multiple segments: Food, Marine, Machinery, Materials, Biotics, Distribution, and other businesses including real estate and temporary staffing.",http://www.nichimo.co.jp,Planet Tracker found species disclosure for part of the seafood portfolio of this company,844.0188294,79.52499131,1.581921788,8.962912088,1,2,2,1,1,2,0.5292260214860943,3,11,"Beryx Decadactylus, Cephalopod, Oncorhynchus Kisutch, Pleuronectidae, Salmonidae, Shellfish, Trachurus Japonicus","Buzen, Fukuoka, Japan; Japan; Nemuro, Hokkaido, Japan",269.1045846563556,6.435012437810945
AVANTI FEEDS LIMITED,ID_15,India,Integrated,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Avanti Feeds Limited, an integrated aquaculture company and associate of Thai Union Group Public Company Limited (15.43% holding), specializes in shrimp feed production and shrimp processing.",http://www.avantifeeds.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,634.8453578,231.2420817,6.660790964,16.01187205,2,2,3,0,2,3,0.034115001582881395,3,2,"Prawn, Shrimp","Bangladesh; India; Usa, Europe, Japan, Australia, China, Middle East, Canada",656.8119521719208,-3.481303303162744
NICHIREI,ID_150,Japan,Processing,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Nichirei Fresh Inc. specializes in the distribution of fresh and processed marine, meat, and poultry products. ",http://www.nichireifresh.co.jp,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,2,2,3,1,2,3,0.8149002495195348,4,12,"Chionoecetes, Gadus Chalcogrammus, Gadus Macrocephalus, Katsuwonus Pelamis, Mactromeris Polynyma, Mizuhopecten Yessoensis, Oncorhynchus Kisutch, Oncorhynchus Nerka, Penaeus Monodon, Salmo Salar, Thunnus Alalunga","Japan; Japan, North America; Japan, North America, China; Vietnam",,0.0
NIPPON SUISAN KAISHA,ID_151,Japan,Integrated,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Nippon Suisan Kaisha, Ltd. (often called Nissui) is a seafood company engaged in fishing, purchasing, and producing fresh, frozen, and canned seafood products.",http://www.nissui.co.jp,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,5749.389692,1725.703153,3.568064977,10.07025864,2,3,3,2,2,2,1.0,4,5,"Gadus Chalcogrammus, Oncorhynchus Kisutch, Salmo Salar, Seriola Quinqueradiata, Thunnus Thynnus",Chile; France; Japan; United States,3299.62726536192,3.5051724437948812
NISHIMOTO CO LTD,ID_152,Japan,Wholesale/Distribution,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Nishimoto Co., Ltd., part of the Wismettac group and based in Japan, is involved in the development, sale, importation, and supply of various food products, including agricultural goods, marine products, processed foods, and rice.",wismettac.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,2173.112634,38.71544678,1.906449887,-1.367782082,1,1,2,1,2,1,0.30250052765408525,5,13,"Anguilla, Gadus, Pectinidae, Penaeidae, Portunidae, Salmo, Seriola Quinqueradiata, Shrimp, Thunnus, Tuna","Canada; China, Southeast Asia; Japan; United States; United States, Japan",633.1955662525866,1.3614493910960273
NITTA GELATIN INC,ID_153,Japan,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nitta Gelatin Inc. is a Japanese company specializing in the production and sale of various types of gelatin (edible, pharmaceutical, and photographic). The company also manufactures collagen-based products derived from animal bones/skin and fish scales/skin.",http://www.nitta-gelatin.co.jp,Planet Tracker did not find sufficient species disclosure for the seafood portfolio of this company,267.0343552,48.81883724,4.544779812,-9.923561754,1,1,2,0,1,1,,0,0,,,150.6990039174282,1.60471645143178
NITTO SEIMO,ID_154,Japan,Fishing and Aquaculture Gear and Equipment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nitto Seimo manufactures and sells a variety of fishery equipment, including farming nets, knotless and knotted nets, minnow nets, and vessels for fish farming such as trap net vessels and floats.",nittoseimo.co.jp,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,138.0733307,16.78830868,2.063939067,8.368953223,1,2,3,2,1,2,0.8388704707325202,2,3,"Pagrus Major, Thunnus, Trachinotus Blochii",Indonesia; Japan,126.91130789204149,10.584265703094092
